0,0.3465612828731537
1,0.3301545977592468
2,0.13602489233016968
3,0.15337049961090088
4,0.24124301970005035
5,0.3370501399040222
6,0.31726711988449097
7,0.2609447240829468
8,0.2455693483352661
9,0.5891934633255005
10,0.39363181591033936
11,0.20540201663970947
12,0.11902014166116714
13,0.1760959029197693
14,0.25760728120803833
15,0.19161948561668396
16,0.058367010205984116
17,0.17649662494659424
18,0.07203899323940277
19,0.3217891454696655
20,0.08090343326330185
21,0.22211620211601257
22,0.12362359464168549
23,0.06387120485305786
24,0.09240751713514328
25,0.12431052327156067
26,0.08163051307201385
27,0.19752137362957
28,0.16123066842556
29,0.12388616800308228
30,0.19847489893436432
31,0.15795689821243286
32,0.09532317519187927
33,0.25413376092910767
34,0.07319450378417969
35,0.07801388204097748
36,0.15320955216884613
37,0.11120080947875977
38,0.3187272250652313
39,0.033756889402866364
40,0.132004052400589
41,0.07966285943984985
42,0.2974667549133301
43,0.3394920825958252
44,0.1626966893672943
45,0.15920931100845337
46,0.21484465897083282
47,0.3727658689022064
48,0.2568112313747406
49,0.03955236077308655
50,0.1638832837343216
51,0.2076438069343567
52,0.08955066651105881
53,0.18342110514640808
54,0.18432021141052246
55,0.2228127270936966
56,0.21030569076538086
57,0.3210921287536621
58,0.10678955912590027
59,0.02415654808282852
60,0.028994187712669373
61,0.15719109773635864
62,0.1287536919116974
63,0.07082276791334152
64,0.07075351476669312
65,0.17849469184875488
66,0.08753708004951477
67,0.21022003889083862
68,0.19831068813800812
69,0.2806050181388855
70,0.13307830691337585
71,0.11315961182117462
72,0.10182327032089233
73,0.11484414339065552
74,0.12637373805046082
75,0.07228164374828339
76,0.07185979187488556
77,0.1355925351381302
78,0.037577491253614426
79,0.014089666306972504
80,0.010448656976222992
81,0.1430615335702896
82,0.10579182952642441
83,0.045987971127033234
84,0.00470912829041481
85,0.13650721311569214
86,0.03973674401640892
87,0.04485148936510086
88,0.03859249874949455
89,0.11973729729652405
90,0.27533063292503357
91,0.04203677549958229
92,0.060790445655584335
93,0.039348095655441284
94,0.08625669777393341
95,0.04463324323296547
96,0.10076678544282913
97,0.10626411437988281
98,0.03466244041919708
99,0.0035983026027679443
100,0.3095676302909851
101,0.10022631287574768
102,0.10431888699531555
103,0.025311537086963654
104,0.06977133452892303
105,0.0047791339457035065
106,0.2545883059501648
107,0.048416074365377426
108,0.3198319673538208
109,0.005356922745704651
110,0.040288690477609634
111,0.024764420464634895
112,0.23368370532989502
113,0.1806221306324005
114,0.004733361303806305
115,0.018337858840823174
116,0.0069096945226192474
117,0.1855093091726303
118,0.04728849232196808
119,0.01907094568014145
120,0.1586090624332428
121,0.012522310018539429
122,0.01230570673942566
123,0.02640773355960846
124,0.02772994339466095
125,0.2300097495317459
126,0.05380432680249214
127,0.12045259773731232
128,0.16630125045776367
129,0.12401358038187027
130,0.013242699205875397
131,0.053394198417663574
132,0.10724668949842453
133,0.012162633240222931
134,0.05424852669239044
135,0.07947888970375061
136,0.03818579018115997
137,0.09456336498260498
138,0.023985544219613075
139,0.034132219851017
140,0.023934146389365196
141,0.01329076662659645
142,0.05759429186582565
143,0.021399177610874176
144,0.2009601891040802
145,0.29805266857147217
146,0.003434225916862488
147,0.1597362607717514
148,0.0072469525039196014
149,0.0010833889245986938
150,0.09281226992607117
151,0.061602216213941574
152,0.05166267603635788
153,0.00441402941942215
154,0.008570834994316101
155,0.007010117173194885
156,0.03922520577907562
157,0.002999424934387207
158,0.004586480092257261
159,0.05768127366900444
160,0.029188545420765877
161,0.048137739300727844
162,0.018828850239515305
163,0.014673929661512375
164,0.03669212758541107
165,0.041151516139507294
166,0.0292934812605381
167,0.033506255596876144
168,0.014677450060844421
169,0.02346590906381607
170,0.05352562665939331
171,0.25007718801498413
172,0.0998172014951706
173,0.04534100741147995
174,0.06843643635511398
175,0.021498847752809525
176,0.1389678418636322
177,0.001282867044210434
178,0.030281705781817436
179,0.04117393493652344
180,0.02647702768445015
181,0.008045349270105362
182,0.009149244986474514
183,0.1274285763502121
184,0.20966267585754395
185,0.010575123131275177
186,0.004150385968387127
187,0.0611252523958683
188,0.011897999793291092
189,0.08555848896503448
190,0.002842418849468231
191,0.019014552235603333
192,0.02627238631248474
193,0.10890727490186691
194,0.0030565299093723297
195,0.14080841839313507
196,0.0319477841258049
197,0.09195993840694427
198,0.444588303565979
199,0.0005171410739421844
200,0.06427770853042603
201,0.03435879573225975
202,0.002677474170923233
203,0.08296987414360046
204,0.0005820542573928833
205,0.022270478308200836
206,0.022498255595564842
207,0.05378986895084381
208,0.0009002611041069031
209,0.027135178446769714
210,0.035792671144008636
211,0.0019752532243728638
212,0.004823166877031326
213,0.00450248084962368
214,0.005194656550884247
215,0.014110945165157318
216,0.052932124584913254
217,0.021429702639579773
218,0.08350195735692978
219,0.011548783630132675
220,0.002928268164396286
221,0.0008829319849610329
222,0.10304775834083557
223,0.04117216169834137
224,0.05019954591989517
225,0.016269709914922714
226,0.010361295193433762
227,0.0008809855207800865
228,0.05315060541033745
229,0.004861935973167419
230,0.026893101632595062
231,0.0016097035259008408
232,0.0064133405685424805
233,0.03513818234205246
234,0.038266099989414215
235,9.615719318389893e-05
236,0.06121192127466202
237,0.014569401741027832
238,0.005970539525151253
239,0.026806026697158813
240,0.05636384338140488
241,0.011853649280965328
242,0.04455491155385971
243,0.019351571798324585
244,0.003198816440999508
245,0.01417594589293003
246,0.008643831126391888
247,0.01126633957028389
248,0.007563700899481773
249,0.015998993068933487
